acidosGraxosMonoInsaturados,acidosGraxosPoliInsaturados,acidosGraxosSaturados,acidosGraxosTrans,calcio,carboidratoDisponível,carboidratoTotal,cobre,colesterol,energia,equivalenteFolato,ferro,fibraAlimentar,fosforo,lipidios,magnesio,niacina,nome,potassio,proteina,riboflavina,selenio,sodio,tiamina,umidade,vitaminaARAE,vitaminaARE,vitaminaB12,vitaminaB6,vitaminaC,vitaminaD,vitaminaE,zinco
"0,00",NA,"0,20",NA,NA,"8,54","9,35","87,7","0,00",39,"0,00","0,00","0,81","4,16","0,15","0,15",tr,"Caju, polpa, congelada","7,07","0,48",NA,"0,08","0,84","0,00","89,8",NA,"0,07","2,25","0,02",tr,"18,2","9,09","9,77"
"0,00","8,24","2,33","28,4","8,67","20,0","24,0",700,"0,00",617,"0,00","0,12","4,09",125,"49,5","5,76","0,29","Caju, castanha, torrada, c/ sal",258,"20,7","0,98","5,06","28,4","0,00","3,37","11,5","1,26",tr,"0,05","0,39","0,00","0,00",547
"0,00",NA,"0,38",NA,NA,"8,87","11,4",119,"0,00",46,"0,00","0,00","2,58","1,44",tr,"0,15","0,11","Caja-Manga, in natura","11,3","1,28",NA,"0,18","12,7","0,00","86,9",NA,"0,02",tr,tr,"0,05",NA,NA,"24,5"
"76,3","5,40","1,42","4,88","0,72","3,18","3,24",297,"0,00",294,"1,18","0,19","0,05",256,"20,8","2,27","0,02","Carne, boi, contra-file, grelhado/frito, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal","18,0","23,7","0,27","4,36","38,1","0,00","50,9","1,53","0,07","2,17","0,13","0,11","19,3","19,1",196
"61,5","7,68","0,87","7,87","0,22","1,39","2,16",275,"0,00",245,"2,08","0,56","0,77","60,5","18,0","1,51","0,01","Carne, boi, costela, assada, c/ cenoura, abobrinha e cebola, s/ oleo, s/ sal","19,1","19,0","0,18","3,61","24,8","0,00","60,0","0,07","0,07","0,62","0,06","0,25",108,"54,2",128
"61,5","7,68","1,32","7,87","0,22","1,35","2,11",274,"0,00",245,"2,08","0,56","0,76",240,"18,0","1,51","0,01","Carne, boi, costela, assada, c/ cenoura, abobrinha e cebola, s/ oleo, c/ sal","19,0","19,0","0,18","3,61","24,9","0,00","59,6","0,07","0,07","0,62","0,06","0,25",108,"54,2",128
"61,5","7,68","0,99","7,87","0,20","6,14","6,77",353,"0,00",265,"2,08","0,56","0,63",116,"17,9","1,58","0,04","Carne, boi, costela, assada, c/ batata e cebola, s/ oleo, s/ sal","19,1","19,5","0,01","3,66","20,6","0,00","54,9","0,11","0,10","0,36","0,05","0,29","0,00","0,00",135
"61,5","7,68","1,44","7,87","0,20","6,09","6,71",352,"0,00",265,"2,08","0,56","0,62",295,"17,9","1,58","0,04","Carne, boi, costela, assada, c/ batata e cebola, s/ oleo, c/ sal","19,0","19,5","0,01","3,66","20,6","0,00","54,5","0,11","0,10","0,36","0,05","0,29","0,00","0,00",135
179,"1,00","1,20","0,57","0,50","0,00","0,00","0,00","0,00",148,NA,NA,"0,00","89,0","2,60","8,20","0,15","Carne, boi, coracao, cozido, s/ oleo, s/ sal","23,0","31,2",NA,"3,70","7,00",NA,"65,0",NA,NA,"7,00","1,80",NA,NA,NA,NA
178,"1,00","1,64","0,57","0,50","0,00","0,00","0,04","0,00",148,"2,58",NA,"0,00",268,"2,59","8,16","0,15","Carne, boi, coracao, cozido, s/ oleo, c/ sal","22,9","31,1",NA,"3,68","7,08",NA,"64,7","0,00","0,00","6,97","1,79","0,02",NA,NA,"0,00"
161,"2,41","1,53","2,75","6,14","0,00","0,00","0,04","0,00",219,"2,33","0,00","0,00",259,"11,9","7,39","0,14","Carne, boi, coracao, cozido, c/ oleo, c/ sal","20,7","28,1","0,16","3,33","6,41",NA,"58,5","0,00","0,03","6,30","1,62","0,02",NA,NA,"0,00"
"78,5","3,75","1,34","3,71","0,85","0,61","0,75",456,"0,00",212,"2,33","0,12","0,14","69,9","9,13","2,24",tr,"Carne, boi, contrafile, s/ gordura, refogada (c/ oleo, cebola e alho), s/ sal","28,1","31,8","0,33","4,30","6,37","0,08","57,1","12,8","0,07","5,51","0,26","0,01",tr,tr,246
"78,1","3,73","1,79","3,70","0,85","0,61","0,74",454,"0,00",211,"2,32","0,12","0,13",249,"9,09","2,23",tr,"Carne, boi, contrafile, s/ gordura, refogada (c/ oleo, cebola e alho), c/ sal","27,9","31,7","0,32","4,28","6,45","0,08","56,9","12,8","0,07","5,49","0,26","0,01",tr,tr,245
101,"2,02","1,72","1,89","0,10","0,00","0,00",384,"0,00",183,"2,29","0,04","0,00",236,"4,47","2,34",tr,"Carne, boi, contrafile, s/ gordura, grelhada/assada, s/ oleo, c/ sal","21,0","35,7","0,15","5,11","5,08","0,08","57,3","13,3","0,09","4,91","0,17","0,16",tr,tr,239
"81,5","1,79","1,36","1,76","0,70","0,83","1,34",370,"0,00",162,"1,84","0,03","0,51",126,"4,64","1,98","0,02","Carne, boi, contrafile, s/ gordura, grelhada/assada, c/ molho de tomate (tomate, c/ oleo, cebola e alho), s/ sal","20,1","29,1","0,35","4,16","6,32","0,07","62,9","10,7","0,10","3,95","0,14","0,14","27,3","13,7",200
"93,7","3,09","1,17","3,61","4,89","0,00","0,00",355,"0,00",241,"2,11","0,08","0,00","52,9","12,1","2,17",tr,"Carne, boi, contrafile, s/ gordura, frita (c/ oleo de soja), s/ sal","19,4","33,0","1,01","4,73","4,60","0,08","52,9","12,3","0,11","4,54","0,15","0,15",tr,tr,221
"93,3","3,07","1,61","3,60","4,87","0,00","0,00",353,"0,00",240,"2,11","0,08","0,00",232,"12,1","2,16",tr,"Carne, boi, contrafile, s/ gordura, frita (c/ oleo de soja), c/ sal","19,3","32,9","1,01","4,71","4,68","0,08","52,7","12,2","0,11","4,52","0,15","0,15",tr,tr,220
101,"2,03","1,27","1,90","0,10","0,82","0,82",386,"0,00",187,"0,99","0,04","0,00","57,5","4,49","2,35",tr,"Carne, boi, contra-file, s/ gordura, grelhada, s/ oleo, s/ sal","21,1","35,9","0,21","5,14","5,00","0,12","57,5",NA,"0,09","4,93","0,17","0,16",tr,tr,240
"96,8","2,11","1,24","2,07","0,79","1,19","1,31",377,"0,00",191,"0,94","0,04","0,12","54,7","5,42","2,25","0,00","Carne, boi, contra-file, s/ gordura, grelhada, c/ oleo e cebola, s/ sal","20,7","34,2","0,34","4,89","5,55","0,11","57,8","0,00","0,10","4,69","0,16","0,16","0,00","0,00",230
"81,5","1,78","1,35","1,76","0,69","1,47","1,97",369,"0,00",165,"0,79","0,03","0,50",304,"4,62","1,98","0,02","Carne, boi, contra-file, s/ gordura, grelhada, c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal","20,0","29,0","0,40","4,16","6,27","0,09","63,0","0,07","0,10","3,95","0,14","0,14","26,7","13,4",199
"90,7","3,27","1,21","2,23","0,15","2,75","2,78",345,"0,00",189,"0,81","0,12","0,03",104,"6,96","1,95","0,01","Carne, boi, contra-file, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), s/ sal","18,9","29,0","0,32","4,17","17,1","0,24","60,0","0,02","0,09","4,01","0,15","0,13","0,05","0,03",210
"90,5","3,23","1,65","2,21","0,15","2,70","2,73",344,"0,00",188,"0,81","0,12","0,03",283,"6,88","1,95","0,01","Carne, boi, contra-file, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), c/ sal","18,9","29,0","0,32","4,16","16,9","0,24","59,7","0,02","0,09","4,01","0,15","0,13","0,05","0,03",210
"85,2","2,65","1,24","2,09","0,65","3,89","3,94",351,"0,00",188,"0,90","0,04","0,05","65,8","5,93","1,99","0,02","Carne, boi, contra-file, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal","20,3","29,8","0,45","4,24","36,6","0,09","59,1","1,56","0,08","4,40","0,20","0,13","19,8","19,5",219
"85,1","2,63","1,68","2,08","0,64","3,82","3,87",350,"0,00",187,"0,89","0,04","0,05",245,"5,88","1,99","0,02","Carne, boi, contra-file, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal","20,2","29,8","0,44","4,24","36,0","0,09","58,8","1,53","0,08","4,39","0,20","0,13","19,3","19,1",218
113,"6,98","1,15","3,90","0,24","0,74","0,74",348,"0,00",246,"0,91","0,32","0,00","52,1","12,6","2,12","0,00","Carne, boi, contra-file, s/ gordura, grelhada, c/ manteiga, s/ sal","19,1","32,3","0,43","4,62","4,86","0,11","53,1","0,11","0,09","4,44","0,15","0,14",104,102,217
112,"6,75","1,60","3,80","0,23","0,74","0,74",348,"0,00",243,"0,91","0,31","0,00",231,"12,3","2,12","0,00","Carne, boi, contra-file, s/ gordura, grelhada, c/ manteiga, c/ sal","19,1","32,3","0,42","4,62","4,95","0,11","53,1","0,10","0,09","4,44","0,15","0,14","99,4","98,1",217
"59,5","2,70","0,99","2,60","0,10","0,87","0,87",334,"0,00",153,"0,76","0,09","0,00","52,9","6,00","1,68",tr,"Carne, boi, contra-file, s/ gordura, crua (media de varias amostras)","20,6","24,0","0,30","3,36","4,20","0,17","68,1","9,70","0,05","4,64","0,20",tr,tr,tr,183
143,"7,40","1,22","6,30","0,20","0,00","0,00",351,"0,00",266,"1,13","0,20","0,00","57,1","15,3","2,35",tr,"Carne, boi, contra-file, grelhado/frito, s/ sal","18,7","32,1","0,71","3,39","4,46","0,40","51,4",NA,"0,09","4,91","0,18",tr,tr,tr,218
"86,3","6,01","0,90","6,30","3,17","0,03","0,03",305,"0,00",350,"1,28","0,24","0,00","68,0","26,9","2,57","0,00","Carne, boi, contra-file, grelhado/frito, c/ oleo, s/ sal","17,3","26,8","0,41","5,02","7,24","0,00","45,3","0,00","0,09","2,06","0,07","0,13","0,00","0,00",201
"86,3","5,94","1,35","6,19","2,90","0,00","0,00",305,"0,00",346,"1,28","0,24","0,00",247,"26,5","2,57","0,00","Carne, boi, contra-file, grelhado/frito, c/ oleo, c/ sal","17,3","26,8","0,37","5,02","7,35","0,00","45,3","0,00","0,09","2,06","0,07","0,13","0,00","0,00",201
"86,3","5,40","0,93","5,40","0,88","0,44","0,55",315,"0,00",317,"1,28","0,22","0,12","68,0","23,1","2,58","0,00","Carne, boi, contra-file, grelhado/frito, c/ oleo e cebola, s/ sal","18,0","26,9","0,14","5,03","8,04","0,00","48,5","0,00","0,08","2,06","0,07","0,14","0,00","0,00",203
"86,3","5,39","1,38","5,37","0,82","0,40","0,51",314,"0,00",316,"1,28","0,22","0,11",247,"23,0","2,58","0,00","Carne, boi, contra-file, grelhado/frito, c/ oleo e cebola, c/ sal","17,9","26,9","0,13","5,03","8,08","0,00","48,2","0,00","0,08","2,06","0,07","0,14","0,00","0,00",203
"72,6","4,56","1,09","4,56","0,77","0,83","1,33",317,"0,00",272,"1,08","0,18","0,50",316,"19,5","2,26","0,02","Carne, boi, contra-file, grelhado/frito, c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal","17,7","22,9","0,23","4,28","8,37","0,00","55,1","0,07","0,09","1,73","0,07","0,12","26,7","13,4",177
"81,8","6,04","0,95","5,03","0,23","2,11","2,15",292,"0,00",296,"1,10","0,27","0,03",115,"21,8","2,23","0,01","Carne, boi, contra-file, grelhado/frito, c/ molho de mostarda (creme de leite, suco de limao e mostarda), s/ sal","16,6","22,9","0,15","4,29","19,2","0,15","52,2","0,02","0,08","1,80","0,08","0,12","0,05","0,03",188
"81,6","6,00","1,39","5,01","0,23","2,07","2,10",292,"0,00",295,"1,10","0,27","0,03",294,"21,8","2,23","0,01","Carne, boi, contra-file, grelhado/frito, c/ molho de mostarda (creme de leite, suco de limao e mostarda), c/ sal","16,6","22,9","0,15","4,28","19,0","0,14","51,9","0,02","0,08","1,80","0,08","0,12","0,05","0,03",187
"76,4","5,43","0,98","4,89","0,73","3,26","3,31",298,"0,00",295,"1,19","0,19","0,05","77,1","20,8","2,27","0,02","Carne, boi, contra-file, grelhado/frito, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal","18,0","23,7","0,28","4,36","38,7","0,00","51,2","1,56","0,07","2,18","0,13","0,11","19,8","19,5",196
103,"10,1","0,86","7,05","0,33","0,03","0,03",289,"0,00",366,"1,23","0,49","0,00","64,8","29,4","2,43","0,00","Carne, boi, contra-file, grelhado/frito, c/ manteiga, s/ sal","16,5","25,4","0,25","4,76","7,22","0,00","44,3","0,11","0,08","1,95","0,07","0,13",104,102,191
102,"9,87","1,31","6,95","0,32","0,00","0,00",289,"0,00",363,"1,23","0,48","0,00",244,"29,0","2,43","0,00","Carne, boi, contra-file, grelhado/frito, c/ manteiga, c/ sal","16,5","25,4","0,24","4,76","7,31","0,00","44,2","0,10","0,08","1,95","0,07","0,13","99,4","98,1",191
"61,5","5,00","0,90","4,23","0,13","0,00","0,00",288,"0,00",192,"0,81","0,18","0,00","45,2","12,2","1,52","0,08","Carne, boi, contra-file, crua (media de varias amostras)","17,6","20,7","0,61","3,46","3,68","0,35","66,2","9,70","0,04","3,70","0,12","0,01","2,21","2,21",170
"62,5","6,15","0,90","5,05","0,15","0,02","0,02",264,"0,00",196,"0,81","0,22","0,00","41,3","12,9","1,43","0,12","Carne, boi, contra-file, c/ gordura, crua (media de varias amostras)","16,1","19,9","0,64","3,54","3,42","0,37","66,3","9,70","0,04","3,23","0,08","0,02","3,32","3,32",164
"98,9","7,21","1,05","8,04","6,87","12,1","12,1",269,"0,00",346,"1,34","0,00","0,00","76,7","23,9","2,88","0,07","Carne, boi, contra-file, a milanesa (farinha de trigo, ovo e farinha de rosca, frita em imersao), c/ sal","26,9","20,5","1,11","2,85","14,6","0,63","42,4","0,00","0,10","3,00","0,04","0,00","15,1","15,1",202
"99,4","7,24","1,05","8,08","6,90","12,2","12,2",270,"0,00",347,"1,35",NA,"0,37","77,1","24,0","2,90","0,07","Carne, boi, contra-file, a milanesa (farinha de trigo, ovo e farinha de rosca), frita em imersao, s/ sal","27,0","20,6","1,12","2,86","14,7","0,63","42,2",NA,"0,10","3,02","0,04",tr,"15,1","15,1",202
"97,9","8,80","1,15","5,60","0,20","0,44","0,44",382,"0,00",268,"1,11","0,25","0,00","50,9","16,3","2,79",tr,"Carne, boi, contra-file de costela, grelhada, s/ oleo, s/ sal","23,6","29,9","0,76","6,68","4,29","0,43","52,2",NA,"0,08","2,75","0,19","0,17",tr,tr,251
114,"8,54","1,11","8,53","0,98","0,66","0,78",317,"0,00",302,"3,64","0,29","0,12","76,5","20,2","2,47","0,00","Carne, boi, contra-file de costela, grelhada, c/ oleo e cebola, s/ sal","18,1","29,3","0,14","5,90","7,69","0,12","48,7","0,00","0,13","1,66","0,06","0,01","0,00","0,00",205
114,"8,52","1,55","8,51","0,91","0,63","0,73",316,"0,00",300,"3,64","0,29","0,11",256,"20,1","2,47","0,00","Carne, boi, contra-file de costela, grelhada, c/ oleo e cebola, c/ sal","18,1","29,2","0,13","5,90","7,73","0,12","48,4","0,00","0,13","1,66","0,06","0,01","0,00","0,00",204
105,"8,68","1,10","7,67","0,31","2,31","2,34",294,"0,00",283,"3,08","0,33","0,03",123,"19,4","2,14","0,01","Carne, boi, contra-file de costela, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), s/ sal","16,8","24,8","0,15","5,01","18,9","0,25","52,3","0,02","0,11","1,46","0,07","0,01","0,05","0,03",189
105,"8,64","1,54","7,65","0,31","2,26","2,29",294,"0,00",282,"3,08","0,33","0,03",301,"19,3","2,14","0,01","Carne, boi, contra-file de costela, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), c/ sal","16,7","24,8","0,15","5,01","18,7","0,24","52,0","0,02","0,11","1,46","0,07","0,01","0,05","0,03",188
100,"8,07","1,12","7,53","0,81","3,45","3,50",300,"0,00",282,"3,17","0,25","0,05","84,2","18,4","2,18","0,02","Carne, boi, contra-file de costela, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal","18,2","25,6","0,28","5,09","38,4","0,10","51,4","1,56","0,11","1,84","0,12","0,00","19,8","19,5",197
"100,0","8,04","1,57","7,52","0,80","3,38","3,43",299,"0,00",281,"3,17","0,25","0,05",263,"18,3","2,18","0,02","Carne, boi, contra-file de costela, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal","18,1","25,6","0,27","5,09","37,8","0,10","51,1","1,53","0,11","1,83","0,12","0,00","19,3","19,1",197
"96,3","7,20","1,24","7,20","0,85","1,03","1,53",318,"0,00",258,"3,07","0,24","0,50",323,"17,1","2,17","0,02","Carne, boi, contra-file de costela, grelhada,  c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal","17,8","24,9","0,23","5,01","8,08","0,10","55,3","0,07","0,13","1,39","0,06","0,01","26,7","13,4",178
129,"13,1","1,02","10,0","0,42","0,24","0,24",291,"0,00",351,"3,47","0,55","0,00","72,8","26,6","2,33","0,00","Carne, boi, contra-file de costela, grelhada,  c/ manteiga, s/ sal","16,7","27,7","0,25","5,58","6,89","0,11","44,5","0,11","0,12","1,57","0,06","0,00",104,102,192
128,"12,8","1,47","9,92","0,41","0,00","0,00",291,"0,00",348,"3,47","0,54","0,00",252,"26,2","2,33","0,00","Carne, boi, contra-file de costela, grelhada,  c/ manteiga, c/ sal","16,7","27,7","0,24","5,58","6,98","0,11","44,6","0,10","0,12","1,57","0,06","0,00","99,4","98,1",192
107,"4,75","3,49","5,41","1,10","0,61","0,75",100,"0,00",254,"0,40","0,39","0,14",1370,"12,5","3,30","0,05","Carne, boi, charque (carne seca, carne de sol, jaba), dessalgada, refogada (c/ oleo, cebola e alho), s/ sal","13,0","34,7","0,38","5,80","14,9","0,14","46,3","7,22","0,07","1,43","0,07","0,01",tr,tr,"99,5"
104,"5,63","3,34","6,83","5,17","0,00","0,00","82,4","0,00",305,"0,39","0,41","0,00",1327,"19,0","3,18","0,05","Carne, boi, charque (carne seca, carne de sol, jaba), dessalgada, frita (c/ oleo de soja), s/ sal","11,8","33,5","1,09","5,60","13,7","0,13","42,1","6,96","0,09","1,38","0,06",tr,tr,tr,"92,8"
"90,7","4,00","3,24","4,56","0,94","0,83","1,34",133,"0,00",217,"0,34","0,32","0,51",1235,"10,6","2,86","0,06","Carne, boi, charque (carne seca, carne de sol, jaba), dessalgada, cozida, c/ molho de tomate (tomate, c/ oleo, cebola e alho), s/ sal","13,5","29,4","0,42","4,92","14,2","0,12","53,5","6,12","0,08","1,20","0,06","0,01","27,3","13,7","88,3"
113,"4,80","3,63","5,40","0,40","2,30","2,30","89,6","0,00",262,"1,87","0,40","0,00",1442,"11,9","3,45","0,05","Carne, boi, charque (carne seca, carne de sol, jaba), cozido, s/ oleo","12,8","36,4","2,33","6,09","14,9","0,00","45,8",NA,"0,07","1,50","0,07",tr,tr,tr,100
"62,4","2,83","2,72","3,24","0,88","11,3","12,2",115,"0,00",198,"1,03","0,23","0,89",983,"7,71","2,03","0,05","Carne, boi, charque (carne seca, carne de sol, jaba), c/ mandioca (aipim, macaxeira), extrato de tomate, pimentao, cebolinha, c/ oleo, cebola e alho, c/ sal","17,8","20,5","1,60","3,44","17,7","0,00","56,9","0,28","0,06","0,87","0,04","0,02","10,5","5,31","68,3"
"62,4","2,82","2,61","3,23","0,90","3,95","4,79",126,"0,00",169,"1,03","0,23","0,84",974,"7,70","1,98","0,04","Carne, boi, charque (carne seca, carne de sol, jaba), c/ batata e vegetais - cenoura, chuchu, vagem, c/ oleo, cebola e alho, c/ sal","11,0","20,5","1,56","3,43","14,1","0,00","64,4","0,10","0,05","1,00","0,04","0,02","66,1","33,9","66,0"
"62,4","2,83","2,77","3,28","0,89","5,10","6,21",145,"0,00",176,"1,03","0,22","1,11",973,"7,83","2,07","0,06","Carne, boi, charque (carne seca, carne de sol, jaba), c/ abobora cabotian (japonesa), salsa, c/ oleo, cebola e alho, c/ sal","11,5","20,7","4,75","3,49","13,1","0,00","62,5","0,50","0,07","0,83","0,04","0,04",249,124,"71,8"
"80,3","4,30","1,25","4,30","0,20","0,00","0,00",384,"0,00",230,"3,40","0,15","0,00","82,8","9,95","2,84","0,03","Carne, boi, capa de contra-file, s/ gordura, grelhada, s/ oleo, s/ sal","25,6","35,1",NA,"7,64","8,84","0,06","53,7",NA,"0,12","1,86","0,08",tr,tr,tr,287
"76,3","4,26","1,22","4,35","0,88","0,41","0,52",376,"0,00",231,"3,23","0,15","0,12","78,6","10,6","2,71","0,03","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ oleo e cebola, s/ sal","25,0","33,4","0,14","7,26","9,20","0,06","54,2","0,00","0,12","1,76","0,07","0,01","0,00","0,00",275
"76,3","4,25","1,66","4,33","0,82","0,37","0,48",375,"0,00",230,"3,23","0,15","0,11",258,"10,5","2,71","0,03","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ oleo e cebola, c/ sal","25,0","33,4","0,13","7,26","9,24","0,06","54,0","0,00","0,12","1,76","0,07","0,01","0,00","0,00",275
"73,4","5,08","1,19","4,15","0,23","2,09","2,12",343,"0,00",223,"2,74","0,21","0,03",124,"11,3","2,34","0,03","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), s/ sal","22,6","28,3","0,15","6,17","20,1","0,20","57,0","0,02","0,11","1,55","0,08","0,01","0,05","0,03",248
"73,2","5,04","1,63","4,13","0,23","2,04","2,07",343,"0,00",223,"2,74","0,21","0,03",303,"11,3","2,34","0,03","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), c/ sal","22,5","28,3","0,15","6,16","20,0","0,19","56,7","0,02","0,11","1,55","0,08","0,01","0,05","0,03",247
"67,9","4,47","1,22","4,01","0,73","3,23","3,29",349,"0,00",222,"2,83","0,13","0,05","86,0","10,3","2,38","0,04","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), s/ sal","24,0","29,1","0,28","6,24","39,7","0,05","56,1","1,56","0,10","1,93","0,13","0,00","19,8","19,5",256
"67,9","4,44","1,66","4,00","0,72","3,16","3,21",349,"0,00",221,"2,83","0,13","0,05",265,"10,2","2,38","0,04","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal","23,9","29,1","0,27","6,24","39,0","0,05","55,8","1,53","0,10","1,92","0,13","0,00","19,3","19,1",256
"93,7","9,02","1,13","6,06","0,33","0,00","0,00",346,"0,00",284,"3,08","0,42","0,00","74,9","17,6","2,56","0,02","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ manteiga, s/ sal","23,2","31,6","0,25","6,87","8,32","0,06","49,7","0,11","0,11","1,67","0,07","0,00",104,102,259
"92,7","8,79","1,58","5,96","0,32","0,00","0,00",346,"0,00",281,"3,08","0,40","0,00",254,"17,2","2,56","0,02","Carne, boi, capa de contra-file, s/ gordura, grelhada, c/ manteiga, c/ sal","23,2","31,6","0,24","6,87","8,41","0,06","49,7","0,10","0,11","1,67","0,07","0,00","99,4","98,1",259
"64,2","3,60","1,33","3,68","0,77","0,81","1,31",368,"0,00",199,"2,72","0,12","0,50",324,"8,99","2,37","0,05","Carne, boi, capa de contra-file, s/ gordura, grelhada,  c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal","23,6","28,4","0,23","6,16","9,35","0,05","60,0","0,07","0,12","1,49","0,07","0,01","26,7","13,4",237
"58,3","1,90","1,00","1,90","0,10","0,14","0,14",325,"0,00",126,"2,45","0,06","0,00","79,2","4,33","2,04",tr,"Carne, boi, capa de contra-file, s/ gordura, crua","19,6","21,5",NA,"4,59","6,50","0,04","73,0",NA,"0,06","1,81","0,04",tr,tr,tr,178
120,"8,80","1,13","8,70","0,30","0,27","0,27",323,"0,00",304,"3,83","0,30","0,00","80,5","20,0","2,59",tr,"Carne, boi, capa de contra-file, c/ gordura, grelhada, s/ oleo, s/ sal","18,4","30,7",NA,"6,20","7,26","0,13","47,9",NA,"0,13","1,74","0,06",tr,tr,tr,213
105,"8,68","1,10","7,67","0,31","2,31","2,34",294,"0,00",283,"3,08","0,33","0,03",123,"19,4","2,14","0,01","Carne, boi, capa de contra-file, c/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), s/ sal","16,8","24,8","0,15","5,01","18,9","0,25","52,3","0,02","0,11","1,46","0,07","0,01","0,05","0,03",189
105,"8,64","1,54","7,65","0,31","2,26","2,29",294,"0,00",282,"3,08","0,33","0,03",301,"19,3","2,14","0,01","Carne, boi, capa de contra-file, c/ gordura, grelhada, c/ molho de mostarda (creme de leite, suco de limao e mostarda), c/ sal","16,7","24,8","0,15","5,01","18,7","0,24","52,0","0,02","0,11","1,46","0,07","0,01","0,05","0,03",188
"100,0","8,04","1,57","7,52","0,80","3,38","3,43",299,"0,00",281,"3,17","0,25","0,05",263,"18,3","2,18","0,02","Carne, boi, capa de contra-file, c/ gordura, grelhada, c/ molho branco (farinha de trigo, manteiga e leite), c/ sal","18,1","25,6","0,27","5,09","37,8","0,10","51,1","1,53","0,11","1,83","0,12","0,00","19,3","19,1",197
129,"13,1","1,02","10,0","0,42","0,24","0,24",291,"0,00",351,"3,47","0,55","0,00","72,8","26,6","2,33","0,00","Carne, boi, capa de contra-file, c/ gordura, grelhada, c/ manteiga, s/ sal","16,7","27,7","0,25","5,58","6,89","0,11","44,5","0,11","0,12","1,57","0,06","0,00",104,102,192
128,"12,8","1,47","9,92","0,41","0,00","0,00",291,"0,00",348,"3,47","0,54","0,00",252,"26,2","2,33","0,00","Carne, boi, capa de contra-file, c/ gordura, grelhada, c/ manteiga, c/ sal","16,7","27,7","0,24","5,58","6,98","0,11","44,6","0,10","0,12","1,57","0,06","0,00","99,4","98,1",192
"96,3","7,20","1,24","7,20","0,85","1,03","1,53",318,"0,00",258,"3,07","0,24","0,50",323,"17,1","2,17","0,02","Carne, boi, capa de contra-file, c/ gordura, grelhada,  c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal","17,8","24,9","0,23","5,01","8,08","0,10","55,3","0,07","0,13","1,39","0,06","0,01","26,7","13,4",178
"62,8","6,90","0,90","6,20","0,10","0,17","0,17",266,"0,00",212,"3,19","0,31","0,00","57,5","15,0","1,51","0,09","Carne, boi, capa de contra-file, c/ gordura, crua","17,5","19,2","0,00","3,54","5,86","0,00","64,8",NA,"0,06","1,55","0,09","0,12","3,76","3,76",144
"67,5","2,35","3,18","3,46","5,90","0,00","0,00",364,"0,00",208,"1,07","0,00","0,00",257,"12,3","3,36","0,08","Carne, boi, cabrito, cozido, c/ oleo, c/ sal","0,00","24,4","0,46","4,74","15,4",NA,"60,2","10,6","0,30","3,56","0,55","0,00",NA,NA,180
144,"3,30","0,37","1,40","0,10","0,46","0,46","84,6","0,00",216,NA,"0,08","0,00","45,0","15,2","0,47",tr,"Carne, boi, bucho, cru","6,40","19,4",NA,"2,13","9,07",NA,"64,5",NA,"0,06","2,13",tr,tr,tr,tr,"61,4"
245,"2,40","0,32","1,40","0,10","0,00","0,00","69,8","0,00",127,"0,48","0,14","0,00","38,2","4,50","0,58",tr,"Carne, boi, bucho, cozido, s/ oleo, s/ sal","7,41","21,6","0,06","2,49","13,2","0,00","74,1","40,3","0,05","2,18",tr,tr,tr,tr,"62,6"
244,"2,39","0,77","1,39","0,10","0,00","0,00","69,5","0,00",127,"0,48","0,14","0,00",217,"4,48","0,58",tr,"Carne, boi, bucho, cozida, s/ oleo, c/ sal","7,38","21,5","0,06","2,48","13,3","0,00","73,2","40,1","0,05","2,17",tr,tr,tr,tr,"62,3"
