acidosGraxosMonoInsaturados,acidosGraxosPoliInsaturados,acidosGraxosSaturados,acidosGraxosTrans,calcio,carboidratoDisponível,carboidratoTotal,cobre,colesterol,energia,equivalenteFolato,ferro,fibraAlimentar,fosforo,lipidios,magnesio,niacina,nome,potassio,proteina,riboflavina,selenio,sodio,tiamina,umidade,vitaminaARAE,vitaminaARE,vitaminaB12,vitaminaB6,vitaminaC,vitaminaD,vitaminaE,zinco
"6,88","3,02","6,79","0,24",134,"10,6","12,4","0,08",189,267,"26,4","0,96","1,85",179,"18,5","13,7","1,69","Macarrao, carbonara, c/ sal","90,8","13,4","0,14","9,29",364,"0,07","54,1","63,6","64,6","0,69","0,05","0,00","0,88","1,26","1,22"
"6,89","3,02","6,78","0,25",133,"12,0","12,7","0,06",191,268,"48,2","1,38","0,71",173,"18,5","8,35","1,37","Macarrao, carbonara, c/ sal","83,8","12,9","0,12","8,92",364,"0,05","54,4","63,6","64,6","0,69","0,02","0,00","0,88","1,24","1,19"
"0,26","0,29","0,27",tr,"10,5","21,7","21,7","0,09","6,93",115,NA,"1,39","0,78","54,0","0,89","9,98","1,44","Macarrao, c/ molho bolonhesa, s/ sal","83,6","4,93",tr,NA,"8,94","0,04","71,4",NA,NA,"0,18","0,00","0,75",NA,"0,16","0,75"
"0,26","0,29","0,27",tr,"10,6","21,6","21,6","0,09","6,90",114,NA,"1,38","0,77","53,7","0,89","9,94","1,43","Macarrao, c/ molho bolonhesa, c/ sal","83,2","4,91",tr,NA,196,"0,04","71,1",NA,NA,"0,18","0,00","0,75",NA,NA,"0,75"
"0,50","0,84","0,49","0,04","10,4","21,5","22,5","0,09","8,54",123,"0,00","1,36","1,03","52,9","1,94","9,79","0,00","Macarrao, c/ molho bolonhesa, c/ sal","82,0","4,42","0,00",tr,"8,77","0,00","70,1","0,00","0,00","0,16","0,00","0,00","0,00","0,00","0,74"
"0,03","0,02","0,02","0,00","4,00","22,9","23,9","0,04","0,00",102,"1,00","0,14","1,00","20,0","0,20","3,00","0,07","Macarrao, arroz, cozido, s/ oleo, s/ sal","4,00","1,78","0,00","4,50",250,"0,02","73,4","0,00","0,00","0,00","0,01","0,00","0,00","0,03","0,25"
"1,35","0,76","2,72","0,16","91,3","17,1","18,1","0,06","18,6",148,"43,5","0,43","1,07",112,"5,87","7,56","0,76","Macarrao gratinado, c/ sal",105,"6,26","0,06","3,07",318,"0,05","68,5","31,3","42,2","0,13","0,02","3,06","0,11","0,31","0,72"
"0,90","0,92","0,40","0,01","12,2","15,6","16,9","0,07","7,67",99,"10,1","0,31","1,48","30,3","2,71","6,37","0,37","Macarrao de arroz, com legumes, c/ molho shoyu","71,5","2,40","0,03","3,66",264,"0,04","76,7","36,0","65,7","0,02","0,03","9,39","0,05","0,33","0,28"
"1,03","0,99","0,55","0,02","12,0","10,9","12,2","0,07","17,7",107,"11,0","0,34","1,32","69,4","3,07","8,57","1,90","Macarrao de arroz, com legumes e peito de frango, c/ molho shoyu",118,"8,16","0,02","4,90",220,"0,06","75,5","31,5","61,3","0,03","0,03","9,51","0,01","0,39","0,41"
"1,39","1,01","0,85","0,01","14,6","10,9","12,2","0,07","20,6",116,"10,1","0,36","1,32","72,2","3,71","9,45","2,87","Macarrao de arroz, com legumes e carne suina, c/ molho shoyu",134,"9,01","0,04","4,56",220,"0,19","73,7","31,5","61,3","0,11","0,05","9,51","0,11","0,36","0,57"
"1,49","0,91","1,19","0,05","11,5","10,9","12,2","0,09","16,8",118,"10,8","0,78","1,32","61,0","4,22","8,51","1,20","Macarrao de arroz, com legumes e carne bovina, c/ molho shoyu",119,"8,34","0,02","3,43",221,"0,04","74,0","32,0","61,8","0,36","0,03","9,51","0,01","0,38","1,16"
"0,86","0,92","0,43","0,01","27,4","10,9","12,2","0,10","61,4",93,"13,2","0,72","1,32","74,0","2,69","9,34","0,58","Macarrao de arroz, com legumes e camarao, c/ molho shoyu","91,1","5,44","0,02","11,4",281,"0,04","78,4","31,5","61,3","0,31","0,03","9,51","0,03","0,60","0,45"
"58,9","1,50","12,1",NA,"85,0","5,22","13,8","0,76","0,00",752,"11,0","3,69","8,60",188,"75,8",130,"2,47","Macadamia, crua, s/ sal",368,"7,91","0,16","3,60","5,00","2,00","1,36",-,-,"0,00","0,28","1,20","0,00","0,54","5,00"
tr,tr,tr,"0,00","1,92","13,8","15,2","0,06","0,00",59,"3,25","0,09","1,35","9,08",tr,"2,04",tr,"Maca, Fuji, c/ casca, in natura","74,7","0,29",tr,"0,00",tr,tr,"84,3","3,50","7,00","0,00","0,03","2,41","0,00","0,18",tr
tr,tr,"0,20","0,00","7,05","13,6","15,7","0,05","0,00",64,"3,47","0,07","2,07","21,0","0,49","15,3",tr,"Maca, c/ casca, in natura",418,"0,29",tr,"0,10","0,66","0,03","83,3","3,50","7,00","0,00","0,01","1,95","0,00","0,53",tr
tr,tr,"0,10","0,00","3,39","14,6","16,6","0,03","0,00",65,"3,60","0,05","2,03","11,4","0,25","4,86",tr,"Maca, Argentina, c/ casca, in natura",117,"0,22",tr,"0,00","1,32","0,05","82,6","3,50","7,00","0,00",tr,"1,49","0,00","0,26",tr
"0,00","0,00","0,17","0,00","12,9","26,3","28,1","0,05","0,00",114,"2,95","0,39","1,76","19,8","0,42","17,1",tr,Maca do amor,381,"0,30",tr,"0,09","2,43","0,02","71,0","0,00","0,00","0,00","0,01","1,65","0,00","0,45","0,02"
"0,00","0,00","0,00","0,00","4,00","10,6","13,0",NA,"0,00",48,"0,00","0,16","2,40","9,00","0,00","4,00","0,10","Maca , verde, s/ casca, in natura",107,"0,30","0,01",NA,"2,00","0,03","85,0","0,00","0,00","0,00","0,50","5,00","0,00","0,50","0,06"
"0,51","1,43","0,55","0,00","24,7","1,82","2,81","0,09",143,88,"10,1","1,22","0,99","38,4","2,92","31,6","0,94",Lula recheada com camarao,219,"12,6","0,03","0,16",525,"0,09","79,8","17,8","32,5","0,13","0,03","7,07","0,01","0,51","1,03"
"0,31","0,94","0,39","0,02","22,2","2,04","3,34","0,06","99,6",66,"16,8","1,01","1,30","21,1","1,96","24,6","1,14","Lula ensopada com legumes, s/ sal",198,"9,34","0,05","0,82",179,"0,07","84,4","49,9","94,8","0,00","0,04","15,1","0,01","0,55","0,83"
"0,31","0,93","0,39","0,02","21,3","2,02","3,31","0,06","99,6",66,"16,2","1,00","1,28","20,8","1,96","24,5","1,14","Lula ensopada com legumes, c/ sal",195,"9,32","0,05","0,82",359,"0,07","84,1","48,6","92,3","0,00","0,03","15,0","0,01","0,55","0,82"
"2,90","0,70","2,60","0,02","8,00","0,00","0,00","0,18",103,200,"0,00","9,40",NA,428,"6,40","22,0","12,4","Lombo, canadense, defumado",401,"35,7","0,07",tr,1425,"0,75","56,6",tr,tr,"0,81","0,11","0,00","0,36","0,15","8,00"
"4,47","1,23","4,00","0,08","17,3","5,88","6,92","0,12","44,5",180,"12,8","1,30","1,05",105,"10,4","15,0","2,69","Locro, cozido argentino, c/ sal ola e alho, c/ sal)",209,"15,1","0,04","0,54",248,"0,15","66,1","13,3","25,6","0,89","0,04","4,95","0,61","0,30","2,73"
"7,10","25,3","4,20",NA,211,"9,81","43,3","1,09","0,00",453,"87,3","4,70","33,5",615,"32,3",346,tr,"Linhaca, semente",869,"14,1",tr,"25,5","8,67","0,12","6,68","0,00","0,00","0,00","0,13",tr,"0,00","0,24","4,39"
"11,2","2,20","8,48",NA,"12,3","1,00","1,00",NA,"64,2",268,"5,12","1,18",NA,133,"24,0","15,4","3,19","Linguica, toscana, crua",290,"12,0","0,22",NA,1329,"0,39","60,0","0,00","0,00","2,74","0,20","0,00","0,42",NA,"2,53"
"9,26","2,13","6,93",NA,"6,93","1,00","1,00",NA,"53,5",256,"3,96","0,99",NA,105,"20,0","11,9","3,20","Linguica, tipo calabresa, fininha",187,"18,0","0,17",NA,839,"0,26","57,0","0,00","0,00","1,50","0,17","0,00","0,83",NA,"2,09"
"8,70","2,60","7,00","0,03","8,14","0,45","0,45","0,07","81,7",292,"0,99","1,01",NA,209,"21,9","18,8","6,60","Linguica, porco, grelhada",426,"23,2","0,07",NA,1455,"0,40","50,5",NA,NA,"0,97",tr,"0,00","1,13","0,72","3,48"
"5,00","1,70","4,00","0,03","6,87","0,66","0,66","0,04","52,9",225,"6,14","0,44",NA,157,"17,6","17,8","2,60","Linguica, porco, frescal, crua (media de varias amostras)",316,"16,1","0,05","6,60",1175,"0,49","62,5",NA,NA,"0,70",tr,"1,53",NA,NA,"1,78"
"6,52","2,22","5,22","0,04","6,00","0,86","0,86","0,06","69,0",294,"8,00","0,58",NA,205,"22,9","16,6","3,39","Linguica, porco, defumada, crua (media de varias amostras)",412,"20,9","0,07","9,00",1533,"0,64","51,1","0,00",NA,"0,91",tr,"2,00",NA,NA,"2,27"
"13,6","1,61","9,14",NA,130,"2,89","2,89",NA,228,322,"7,80","6,24",NA,171,"27,2","18,2","2,40","Linguica, mista, defumada, crua",319,"16,4","0,22",NA,1344,"0,12","48,6","0,00","0,00","2,08","0,28","0,00","0,00",NA,"3,49"
"7,70","3,50","5,75","0,04","11,0","0,00","0,00","0,10","75,2",257,"0,86","1,07",NA,230,"19,9","22,1","5,75","Linguica, frita",359,"19,4","0,06",NA,1374,"0,26","56,9",NA,NA,"0,84",tr,"0,00","1,02","0,66","3,54"
"7,64","3,57","5,74","0,04","10,7","1,30","1,43","0,12","77,0",268,"12,5","1,06","0,14",211,"20,4","19,5","5,97","Linguica, frango/porco, fresca, refogada (c/ oleo, cebola e alho), s/ sal",360,"19,8","0,05","7,65",1306,"0,25","54,7",tr,tr,"0,57","0,01","0,45",NA,"0,89","3,46"
"7,61","3,56","5,72","0,04","10,7","1,29","1,43","0,12","76,7",267,"12,4","1,05","0,13",210,"20,3","19,4","5,94","Linguica, frango/porco, fresca, refogada (c/ oleo, cebola e alho), c/ sal",358,"19,7","0,05","7,62",1480,"0,25","54,4",tr,tr,"0,57","0,01","0,45",NA,"0,88","3,44"
"7,75","3,00","5,85","0,04","10,4","0,72","0,72","0,12","81,1",267,"12,4","1,09","0,00",218,"20,2","19,6","6,28","Linguica, frango/porco, fresca, grelhada/assada, s/ oleo, s/ sal",363,"20,7","0,06","8,02",1375,"0,26","54,5",tr,tr,"0,60",tr,"0,00",NA,"0,77","3,62"
"7,72","2,99","5,82","0,03","10,4","0,72","0,72","0,12","80,7",266,"12,3","1,09","0,00",217,"20,1","19,5","6,26","Linguica, frango/porco, fresca, grelhada/assada, s/ oleo, c/ sal",361,"20,6","0,05","7,99",1549,"0,26","54,3",tr,tr,"0,60",tr,"0,00",NA,"0,76","3,61"
"8,38","5,27","6,25","0,05","9,94","0,70","0,70","0,13","77,8",267,"11,9","1,05","0,00",209,"23,3","18,8","6,03","Linguica, frango/porco, fresca, grelhada/assada, c/ oleo de soja, s/ sal",348,"19,9","0,05","7,70",1320,"0,25","52,3",tr,tr,"0,58","0,00","0,00","0,00","1,06","3,48"
"6,44","3,02","4,84","0,03","10,6","1,41","1,92","0,12","64,9",229,"13,2","0,97","0,51",182,"17,2","18,9","5,03","Linguica, frango/porco, fresca, grelhada/assada, c/ molho de tomate (tomate, c/ oleo, cebola e alho), s/ sal",352,"16,9","0,05","6,49",1181,"0,23","60,5","13,7","27,3","0,48","0,01","4,07",NA,"0,85","2,95"
"6,41","3,01","4,82","0,03","10,7","1,40","1,91","0,12","64,6",228,"13,2","0,97","0,51",181,"17,1","18,8","5,00","Linguica, frango/porco, fresca, grelhada/assada, c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal",350,"16,8","0,05","6,46",1355,"0,23","60,3","13,6","27,2","0,48","0,01","4,05",NA,"0,84","2,93"
"7,70","3,50","5,75","0,04","12,0","0,00","0,00","0,05","75,2",257,"12,2","0,83","0,00",236,"19,9","23,7","5,75","Linguica, frango/porco, fresca, frita (c/ oleo de soja), s/ sal",386,"19,4","0,06","7,86",1402,"0,26","57,1",tr,tr,"0,59",tr,"0,00",NA,"0,75","2,12"
"7,67","3,48","5,72","0,03","12,0","0,00","0,00","0,05","74,9",256,"12,1","0,83","0,00",235,"19,8","23,6","5,72","Linguica, frango/porco, fresca, frita (c/ oleo de soja), c/ sal",384,"19,3","0,06","7,83",1576,"0,26","56,8",tr,tr,"0,59","0,00","0,00",NA,"0,75","2,11"
"7,64","3,66","5,44","0,04","11,5","0,77","0,77","0,06","67,1",229,"12,0","0,49","0,00",192,"18,3","20,1","3,60","Linguica, frango/porco, fresca, crua",296,"15,3","0,05","6,60",1194,"0,30","62,6",tr,tr,"0,55",tr,"0,00",NA,"0,70","1,42"
"6,80","3,40","4,70","0,04","13,9","1,00","1,00","0,09","80,5",242,"66,8","0,72",NA,228,"18,4","21,1","5,97","Linguica, frango, grelhada",355,"18,2","0,04",NA,1351,"0,12","58,6",NA,NA,"0,50",tr,"0,14","0,41","5,57","1,03"
"7,17","4,28","4,98","0,04","15,5","0,00","0,00","0,04","75,4",239,"3,17","0,79","0,00",260,"18,5","29,1","5,64","Linguica, frango, fresca, frita, c/ adicao de gordura, c/ sal",362,"18,2","0,05","7,13",1547,"0,11","59,3",tr,tr,"0,56",tr,"0,00","0,00","1,02","1,16"
"7,20","4,30","5,00","0,04","15,5","0,00","0,00","0,04","75,8",240,"3,18","0,79","0,00",262,"18,5","29,2","5,67","Linguica, frango, fresca, frita (c/ oleo de soja), s/ sal",363,"18,3","0,05","7,16",1373,"0,11","59,6",tr,tr,"0,56",tr,"0,00",NA,"1,03","1,16"
"7,95","3,81","5,67","0,04","12,3","1,00","1,00","0,06","69,9",243,"64,6","0,53",NA,206,"19,0","21,5","4,60","Linguica, frango, crua",317,"17,0","0,05",NA,1277,"0,11","60,0",NA,NA,"0,49",tr,"0,14","0,43","5,75","0,79"
"2,31","1,11","1,65","0,01","8,20","0,67","0,67","0,04","20,3",122,"43,0","0,35",NA,137,"5,52","14,4","4,60","Linguica, frango, crua",211,"17,5","0,05",NA,852,"0,11","73,3",NA,NA,"0,32",tr,"0,09","0,12","1,67","0,53"
"7,30","3,50","5,20","0,04","10,8","0,65","0,65","0,05","64,1",193,"54,8","0,47",NA,181,"14,0","19,0","4,60","Linguica, frango, crua",279,"16,2","0,05",NA,1125,"0,11","66,0",NA,NA,"0,41",tr,"0,12","0,31","4,23","0,69"
"6,15","2,60","4,60","0,04","7,64","0,80","0,80","0,05","58,5",251,"6,54","0,46",NA,169,"20,5","17,8","3,60","Linguica, crua (media de varios tipos)",298,"15,7","0,05","7,80",1150,"0,30","60,0",NA,NA,"0,74",tr,"1,64",NA,NA,"1,63"
"6,82","2,95","5,42","0,05","8,36","3,28","4,08","0,06","69,2",294,"8,12","0,56","0,80",184,"23,7","17,8","2,36","Linguica, calabresa, refogada (c/ oleo, cebola e alho), c/ sal",338,"14,7","0,06","23,0",1362,"0,60","54,0",tr,tr,"0,59","0,01","1,61","0,00","0,14","1,66"
"7,71","5,21","6,02","0,06","7,53","2,67","3,33","0,07","69,2",325,"7,42","0,54","0,67",181,"26,6","17,0","2,36","Linguica, calabresa, frita, c/ oleo de soja, c/ sal",325,"14,9","0,06","23,0",1442,"0,59","51,3",tr,tr,"0,76","0,00","1,76","0,00","0,37","1,64"
"6,54","2,22","5,23","0,04","7,53","2,67","3,33","0,05","69,2",280,"7,42","0,54","0,67",181,"20,7","17,0","2,36","Linguica, calabresa, cozida, s/ oleo, c/ sal",325,"14,6","0,06","23,0",1362,"0,59","57,9",tr,tr,"0,59","0,00","1,30","0,00","0,00","1,64"
"7,71","5,21","6,02","0,06","7,53","2,67","3,33","0,07","69,2",325,"7,42","0,54","0,67",181,"25,2","17,0","2,36","Linguica, calabresa, cozida, c/ oleo de soja, c/ sal",325,"14,6","0,06","23,0",1362,"0,59","53,4",tr,tr,"0,59","0,00","1,30","0,00","0,37","1,64"
"6,54","2,22","5,23","0,04","7,53","2,67","3,33","0,05","69,2",280,"7,42","0,54","0,67",181,"21,9","17,0","2,36","Linguica, calabresa, assada no forno, s/ oleo, c/ sal",325,"14,9","0,06","23,0",1442,"0,59","56,0",tr,tr,"0,76","0,00","1,58","0,00","0,00","1,64"
"2,07","4,86","1,42","0,04","3,31","2,46","2,62","0,04","18,1",355,"7,67","0,32","0,16","13,6","8,51","2,43","0,03","Linguica, calabresa, a milanesa","12,1","0,96","0,02","2,13",178,"0,01","87,4","7,94","7,96","0,04","0,00","0,00","0,08","0,17","0,12"
NA,NA,NA,NA,613,"1,48","1,48","0,74","0,00",15,NA,"7,50",NA,222,"0,29",915,NA,"Lingua de vaca, crua",397,"1,62",NA,NA,"24,9",NA,"95,4",NA,NA,NA,NA,"48,3",NA,NA,"4,42"
NA,NA,NA,NA,303,"0,88","0,88","0,36","0,00",9,NA,"3,71",NA,110,"0,21",452,NA,"Lingua de vaca, cozida, s/ oleo, s/ sal",196,"0,94",NA,NA,"12,3",NA,"97,7",NA,NA,NA,NA,"23,9",NA,NA,"2,19"
tr,tr,tr,"0,00","10,2","5,25","5,25","0,03","0,00",22,"5,44","0,08",tr,"11,1",tr,"8,86",tr,"Limao, cravo, in natura",119,"0,32",tr,"0,20",tr,tr,"94,2","15,7","31,4","0,00",tr,"32,8","0,00","0,15","0,00"
"0,35","0,82","0,33","0,01","37,9","11,5","12,5","0,16","72,3",93,"16,7","1,05","1,00","99,4","1,70","12,5","0,56","Cuscuz, marroquino (semolina), c/ camarao, c/ sal",118,"7,45","0,02","13,0",277,"0,04","77,3","8,42","9,54","0,48","0,05","4,51","0,02","0,74","0,53"
"4,27","2,91","0,86","0,02","46,5","27,4","31,0","0,20","0,00",206,"19,4","1,03","3,59","93,2","7,44","37,6","0,95","Cuscuz, marroquino (semolina), c/ amendoa, damasco seco e uva passa, s/ sal",335,"5,46","0,06","17,1","39,2","0,09","55,1","7,93","13,7","0,00","0,08","2,21","0,00","3,47","0,55"
"1,21","1,48","0,73","0,01","15,7","13,1","14,8","0,06","32,7",102,"42,6","1,05","2,15","49,6","3,69","9,89","0,01","Cuscuz, camarao, s/ sal",119,"3,13","0,03","2,80",271,"0,04","77,0","27,9","46,3","0,10","0,06","5,82","0,15","0,60","0,37"
"1,21","1,48","0,73","0,01","15,1","13,1","14,8","0,06","32,7",102,"42,3","1,04","2,14","49,4","3,69","9,79","0,01","Cuscuz, camarao, c/ sal",117,"3,12","0,03","2,80",459,"0,04","76,6","27,0","44,5","0,10","0,05","5,70","0,15","0,60","0,36"
"1,24","1,36","0,78","0,01","13,4","13,0","14,5","0,06","34,4",108,"41,1","1,12","1,98","60,4","3,46","11,1","0,32","Cuscuz, atum, s/ sal",127,"5,24","0,03","1,93",479,"0,04","75,0","23,3","37,5","0,23","0,05","4,44","0,19","0,52","0,39"
"1,24","1,36","0,78","0,01","13,4","13,0","14,5","0,06","34,4",108,"41,1","1,12","1,98","60,4","3,46","11,1","0,32","Cuscuz, atum, c/ sal",127,"5,24","0,03","1,93",479,"0,04","75,0","23,3","37,5","0,23","0,05","4,44","0,19","0,52","0,39"
"1,80","0,80","1,80","0,04","14,2","20,1","22,5","0,05","15,0",137,"2,90","0,33","2,43","26,0","4,65","5,10","0,93","Cuscuz paulista, s/ sal","52,9","2,56",tr,NA,235,tr,"68,9",NA,NA,NA,tr,tr,NA,NA,"0,21"
"1,79","0,80","1,79","0,04","14,2","20,0","22,4","0,05","15,0",136,"2,89","0,33","2,42","25,8","4,63","5,08","0,93","Cuscuz paulista, c/ sal","52,7","2,55",tr,NA,422,tr,"68,6",NA,NA,NA,tr,tr,NA,NA,"0,21"
"0,32","0,06","0,73","0,04","13,2","22,5","23,8","0,04","5,35",109,"7,00","0,30","1,30","38,0","1,36","7,05","0,31","Cuscuz de tapioca, c/ legumes, c/ sal",122,"1,10","0,01","0,17",205,"0,02","72,9","69,3",108,"0,02","0,04","4,50","0,00","0,33","0,13"
"0,26","0,04","2,90","0,00","17,6","31,3","31,8","0,03","1,68",166,"2,94","0,14","0,52","29,4","4,02","5,60","0,19","Cuscuz de tapioca, c/ coco e leite de coco","54,5","0,83","0,03","1,42","28,6","0,01","63,0","6,26","6,36","0,05","0,00","0,16","0,00","0,03","0,17"
"0,20","0,30","0,20",NA,"1,54","23,2","25,3",tr,NA,112,"65,7","0,17","2,05","23,2","0,68","2,72",tr,"Cuscuz de milho, cozido, c/ sal","10,9","2,16",tr,"1,18",247,tr,"71,1","4,61","9,22","0,00","0,06",tr,"0,00","0,07","0,20"
"2,22","0,39","5,10","0,33","2,33","21,0","22,3","0,00","20,1",175,"59,4","1,08","1,85","23,6","8,85","2,59","0,00","Cuscuz de milho, cozido, c/ manteiga, c/ sal","11,2","1,98","0,00","1,06",280,"0,00","65,5","97,8",103,"0,02","0,06","0,00","0,00","0,30","0,18"
"1,03","0,75","1,23","0,04","67,7","13,3","13,8","0,05","46,4",137,"40,4","0,76","0,47",139,"3,46","14,9","2,35","Macarrao, trigo, c/ ovos, c/ peixe, agua doce, refogado (c/ oleo, cebola e alho), c/ sal",179,"13,0","0,03","18,5",213,"0,02","68,5","0,90","1,04","1,91","0,03","0,51","0,79","0,44","0,58"
"0,33","0,80","0,28","0,02","7,21","21,7","23,0","0,06","2,46",116,"56,8","0,28","1,24","36,6","1,51","3,21","1,00","Macarrao, trigo, c/ ovos, c/ molho de tomate (tomate, c/ oleo, cebola e alho), s/ sal","85,2","3,20","0,02","1,50","82,4","0,06","71,8","13,7","27,3","0,00","0,02","4,07","0,00","0,27","0,32"
"0,90","0,73","1,49","0,09","63,3","18,4","19,5","0,06","13,8",139,"48,6","0,36","1,16","95,3","3,54","5,88","1,65","Macarrao, trigo, c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ peito de frango, queijo parmesao, c/ oleo, cebola e alho, c/ sal","99,3","7,76","0,04","2,50",388,"0,06","67,7","10,9","21,9","0,09","0,03","3,26","0,04","0,27","0,61"
"0,32","0,78","0,28","0,02","7,27","21,7","22,9","0,06","2,46",115,"56,7","0,28","1,23","36,4","1,49","3,14","1,00","Macarrao, trigo, c/ ovos, c/ molho de tomate (tomate, c/ oleo, cebola e alho), c/ sal","83,8","3,19","0,02","1,50",268,"0,06","71,4","13,3","26,7","0,00","0,02","3,98","0,00","0,26","0,32"
"0,10",tr,"0,10",tr,"7,64","10,7","12,8","0,06","0,00",52,"36,9","0,08","2,07","13,8","0,22","7,40",tr,"Manga, Tommy Atkins, polpa, in natura",138,"0,86","0,04","0,90",tr,tr,"85,8","90,4",180,"0,00","0,03","7,94","0,00","0,52","0,08"
"20,4","1,20","49,2","3,30","9,42","0,00","0,00",tr,200,743,"3,01","0,15","0,00","27,7","82,3","1,47",tr,"Manteiga, c/ sal","14,8","0,52",tr,"1,00",578,tr,"15,5",936,950,"0,17",tr,tr,"0,00","2,36",tr
"31,6","18,1","26,7",NA,"26,7","0,00","0,00",NA,"87,2",720,"1,90","0,09","0,00","21,9","80,0","1,90",tr,"Manteiga e margarina, s/ sal","35,2","0,15",tr,NA,"26,7",tr,"19,9",811,NA,"0,01","0,00","0,10","0,00","0,00","0,02"
"31,6","18,1","26,7",NA,"27,1","0,00","0,00",NA,"87,2",720,"1,93","0,09","0,00","22,2","80,0","1,93",tr,"Manteiga e margarina, c/ sal","35,7","0,15",tr,NA,1200,tr,"18,6",811,NA,"0,01","0,00","0,10","0,00","0,00","0,02"
"28,5","3,67","61,5","3,70","3,96","0,00","0,00","0,00",254,889,"0,00","0,00","0,00","2,97","98,8","0,00","0,00","Manteiga de garrafa, artesanal (media de diferentes regions) ","4,95","0,08","0,00","0,00","1,98","0,00","1,15",834,849,"0,01","0,00","0,00","0,00","2,78","0,01"
"21,1","1,35","44,9","3,06","5,78","0,52","0,52","0,02",147,673,"2,79","0,08","0,00","17,4","74,4","1,45",tr,"Manteiga (media varias amostras, c/ e s/ sal)","9,99","0,39",tr,NA,324,tr,"23,8",NA,NA,"0,16","0,00",tr,"0,00","2,13",tr
tr,"0,27","0,13","0,00",210,"0,34","3,64","0,16","0,00",19,"60,3","0,97","3,31","39,9","0,39","57,8","0,90","Manjericao, in natura",251,"1,99","0,21","0,27","3,89","0,06","93,0",517,1035,"0,00","0,06","2,34","0,00","0,49","0,46"
"0,00","0,00","2,18",NA,"8,30","93,6","93,6",NA,"0,00",394,"2,07","0,59","0,84","36,3","2,18","15,6","0,11","Manjar, coco, em po",137,"0,00","0,03",NA,707,"0,01","0,14","0,00",NA,"0,00","0,05","0,31","0,00","0,01","0,36"
"0,68","0,15","4,00","0,00","66,9","34,1","35,1","0,08","6,06",196,"5,42","0,66","1,01","56,2","5,51","18,1","0,86","Manjar, coco, c/ calda de ameixa",201,"2,04","0,14","3,10","39,3",tr,"56,6","27,7","24,3","0,18",tr,"0,18","0,00","0,09","0,38"
"3,68","1,67","2,89","0,04","66,0","1,26","3,40","0,16","42,8",127,NA,"3,22","2,16","54,9","8,70","23,7","2,58","Manicoba, s/ sal",147,"9,96","0,07",NA,406,"0,04","76,4",111,222,NA,"0,05",tr,NA,NA,"2,03"
"3,66","1,67","2,88","0,04","65,8","1,25","3,38","0,16","42,6",126,NA,"3,20","2,15","54,6","8,66","23,6","2,57","Manicoba, c/ sal",147,"9,91","0,07",NA,584,"0,04","78,1",110,221,NA,"0,05",tr,NA,NA,"2,02"
"0,10",tr,"0,10",tr,"9,12","13,8","16,0","0,08","0,00",64,"44,7","0,12","2,14","12,4","0,31","8,72",tr,"Manga, polpa, in natura",170,"0,53","0,04","0,60","0,92","0,04","82,8",144,288,"0,00","0,03","30,3","0,00","0,73","0,09"
"0,08",tr,"0,08",tr,"11,6","17,7","19,4","0,09","0,00",77,"52,7","0,09","1,63","14,0","0,17","8,73",tr,"Manga, Palmer, polpa, in natura",156,"0,41","0,03","0,90","1,86","0,09","79,7",396,793,"0,00",tr,"65,5","0,00","0,41","0,09"
"0,10",tr,"0,10",tr,"8,73","15,1","16,7","0,10","0,00",67,"46,0","0,10","1,58","9,30","0,26","7,96",tr,"Manga, Haden, polpa, in natura",147,"0,41","0,06","0,90","0,55","0,02","82,3",104,208,"0,00","0,05","17,4","0,00","0,61","0,07"
"2,40","2,50","1,90","0,63","65,7","72,5","80,3",tr,NA,396,"43,9","1,36","7,82","44,5","9,12","34,3",tr,"Mandioca, farofa, temperada, c/ sal",201,"2,06",tr,"1,62",574,"0,10","6,42",NA,NA,"0,00","0,15",tr,"0,00",NA,"0,17"
"0,10",tr,"0,10","0,00","75,5","82,7","89,2",tr,"0,00",351,"43,0","1,19","6,54","38,6","0,29","40,0",tr,"Mandioca, farinha, torrada",327,"1,23",tr,"1,59","10,3",tr,"8,34","0,15","0,29","0,00","0,81",tr,"0,00","0,19","0,36"
"0,19",tr,"0,23","0,00","41,4","83,0","87,3","0,07","0,00",351,NA,"1,43","4,24","32,6","0,47","27,5",tr,"Mandioca, farinha, puba, crua",337,"1,62",tr,NA,"3,61","0,09","9,80",NA,NA,"0,00",tr,tr,"0,00",NA,"0,34"
"0,15",tr,"0,15","0,15","65,0","81,5","87,5","0,08","0,00",349,"42,4","1,10","6,03","41,7","0,42","37,1",tr,"Mandioca, farinha, crua",340,"1,69",tr,"1,05","1,03","0,14","9,58","0,21","0,43","0,00","0,04",tr,"0,00","0,28","0,42"
"0,01",tr,"0,01",NA,"20,0","87,8","88,7","0,02","0,00",354,"4,00","1,58","0,90","7,00","0,02","1,00","0,00","Mandioca (aipim, macaxeira), sagu, cru","11,0","0,19","0,00","0,80","1,00",tr,"11,0","0,00","0,00","0,00","0,01","0,00","0,00","0,00","0,12"
